history_id,customer_id,product_id,viewed_at
2052,896,333,2023-10-17 00:00:00
2053,846,1130,2023-03-18 00:00:00
2054,851,906,2023-01-18 00:00:00
2055,949,337,2023-12-18 00:00:00
2056,533,162,2023-07-17 00:00:00
2057,426,265,2023-12-21 00:00:00
2058,262,979,2023-11-09 00:00:00
2059,51,448,2023-11-18 00:00:00
2060,647,719,2023-07-12 00:00:00
2061,913,188,2023-10-28 00:00:00
2062,369,297,2023-12-29 00:00:00
2063,179,128,2023-10-14 00:00:00
2064,746,774,2023-10-08 00:00:00
2065,462,120,2023-12-16 00:00:00
2066,554,1184,2023-01-01 00:00:00
2067,614,751,2023-10-26 00:00:00
2068,172,293,2023-09-30 00:00:00
2069,523,473,2023-10-30 00:00:00
2070,475,612,2023-12-05 00:00:00
2071,213,61,2023-12-13 00:00:00
2072,752,641,2023-06-10 00:00:00
2073,295,753,2023-11-01 00:00:00
2074,612,1006,2023-09-14 00:00:00
2075,741,333,2023-08-20 00:00:00
2076,179,390,2023-11-25 00:00:00
2077,882,546,2023-11-26 00:00:00
2078,683,616,2023-08-09 00:00:00
2079,21,140,2023-11-22 00:00:00
2080,62,711,2023-11-16 00:00:00
2081,636,1033,2023-12-16 00:00:00
2082,311,696,2023-03-05 00:00:00
2083,906,262,2023-11-02 00:00:00
2084,105,284,2023-12-09 00:00:00
2085,570,294,2023-04-30 00:00:00
2086,235,720,2023-08-10 00:00:00
2087,415,603,2023-03-18 00:00:00
2088,376,434,2023-02-24 00:00:00
2089,218,273,2023-07-30 00:00:00
2090,278,713,2023-11-27 00:00:00
2091,173,920,2023-11-20 00:00:00
2092,568,663,2023-05-11 00:00:00
2093,470,1147,2023-11-07 00:00:00
2094,897,951,2023-12-19 00:00:00
2095,579,192,2023-08-02 00:00:00
2096,212,439,2023-10-19 00:00:00
2097,816,787,2023-06-18 00:00:00
2098,404,265,2023-12-21 00:00:00
2099,66,1150,2023-03-16 00:00:00
2100,498,716,2023-10-07 00:00:00
2101,775,715,2023-12-07 00:00:00
2102,148,815,2023-12-25 00:00:00
2103,281,989,2023-03-20 00:00:00
2104,126,291,2023-11-01 00:00:00
2105,617,745,2023-11-12 00:00:00
2106,260,330,2023-10-21 00:00:00
2107,338,948,2023-06-17 00:00:00
2108,190,1145,2023-12-20 00:00:00
2109,397,916,2023-03-04 00:00:00
2110,832,773,2023-12-09 00:00:00
2111,847,78,2023-08-28 00:00:00
2112,605,583,2023-12-26 00:00:00
2113,521,382,2023-11-06 00:00:00
2114,272,112,2023-12-16 00:00:00
2115,160,425,2023-11-02 00:00:00
2116,167,1187,2023-11-10 00:00:00
2117,138,533,2023-07-04 00:00:00
2118,41,133,2023-12-10 00:00:00
2119,185,84,2023-04-23 00:00:00
2120,520,1083,2023-12-01 00:00:00
2121,202,292,2023-09-27 00:00:00
2122,936,923,2023-01-01 00:00:00
2123,738,924,2023-01-01 00:00:00
2124,669,768,2023-03-23 00:00:00
2125,638,889,2023-12-30 00:00:00
2126,505,510,2023-07-15 00:00:00
2127,332,869,2023-12-09 00:00:00
2128,183,442,2023-08-30 00:00:00
2129,720,274,2023-01-10 00:00:00
2130,298,902,2023-12-15 00:00:00
2131,399,960,2023-06-19 00:00:00
2132,190,551,2023-11-05 00:00:00
2133,275,1076,2023-12-30 00:00:00
2134,564,1104,2023-01-01 00:00:00
2135,966,540,2023-09-28 00:00:00
2136,445,1006,2023-07-25 00:00:00
2137,25,288,2023-11-15 00:00:00
2138,856,629,2023-08-14 00:00:00
2139,880,250,2023-12-10 00:00:00
2140,666,886,2023-10-08 00:00:00
2141,746,783,2023-11-13 00:00:00
2142,154,1089,2023-06-16 00:00:00
2143,349,564,2023-09-30 00:00:00
2144,121,896,2023-01-01 00:00:00
2145,870,873,2023-12-19 00:00:00
2146,187,1143,2023-08-25 00:00:00
2147,511,176,2023-10-01 00:00:00
2148,509,33,2023-02-15 00:00:00
2149,195,203,2023-01-01 00:00:00
2150,369,1052,2023-12-22 00:00:00
2151,773,647,2023-11-12 00:00:00
2152,240,200,2023-04-27 00:00:00
2153,197,434,2023-06-19 00:00:00
2154,130,1035,2023-12-23 00:00:00
2155,28,33,2023-05-06 00:00:00
2156,294,555,2023-01-01 00:00:00
2157,94,864,2023-08-10 00:00:00
2158,702,749,2023-11-28 00:00:00
2159,331,266,2023-12-17 00:00:00
2160,906,558,2023-12-24 00:00:00
2161,615,521,2023-11-11 00:00:00
2162,188,840,2023-08-29 00:00:00
2163,744,247,2023-12-21 00:00:00
2164,82,732,2023-04-19 00:00:00
2165,595,730,2023-02-16 00:00:00
2166,811,561,2023-12-17 00:00:00
2167,646,63,2023-05-29 00:00:00
2168,89,709,2023-08-24 00:00:00
2169,440,737,2023-12-14 00:00:00
2170,561,1020,2023-06-27 00:00:00
2171,275,443,2023-08-06 00:00:00
2172,128,1088,2023-10-24 00:00:00
2173,918,37,2023-12-17 00:00:00
2174,658,666,2023-10-11 00:00:00
2175,695,319,2023-09-26 00:00:00
2176,94,1183,2023-07-14 00:00:00
2177,784,388,2023-08-15 00:00:00
2178,901,601,2023-06-03 00:00:00
2179,192,905,2023-04-16 00:00:00
2180,288,570,2023-12-04 00:00:00
2181,741,445,2023-11-24 00:00:00
2182,839,493,2023-04-29 00:00:00
2183,421,170,2023-11-19 00:00:00
2184,790,80,2023-10-16 00:00:00
2185,584,1159,2023-06-14 00:00:00
2186,750,691,2023-11-05 00:00:00
2187,445,1086,2023-06-23 00:00:00
2188,719,149,2023-11-28 00:00:00
2189,645,17,2023-08-31 00:00:00
2190,946,187,2023-11-19 00:00:00
2191,108,206,2023-11-10 00:00:00
2192,649,310,2023-11-14 00:00:00
2193,55,787,2023-12-23 00:00:00
2194,317,749,2023-01-28 00:00:00
2195,583,1003,2023-07-31 00:00:00
2196,149,1147,2023-12-20 00:00:00
2197,435,785,2023-12-26 00:00:00
2198,267,275,2023-11-28 00:00:00
2199,366,300,2023-10-19 00:00:00
2200,178,473,2023-11-11 00:00:00
2201,71,499,2023-10-24 00:00:00
2202,229,888,2023-05-30 00:00:00
2203,263,622,2023-11-30 00:00:00
2204,917,1015,2023-10-25 00:00:00
2205,801,468,2023-10-02 00:00:00
2206,583,796,2023-11-10 00:00:00
2207,262,368,2023-10-21 00:00:00
2208,886,1153,2023-12-11 00:00:00
2209,164,218,2023-12-16 00:00:00
2210,240,1157,2023-12-12 00:00:00
2211,138,24,2023-07-10 00:00:00
2212,741,722,2023-06-05 00:00:00
2213,905,658,2023-01-01 00:00:00
2214,617,283,2023-12-02 00:00:00
2215,792,670,2023-12-29 00:00:00
2216,158,293,2023-04-28 00:00:00
2217,373,649,2023-11-21 00:00:00
2218,399,650,2023-01-01 00:00:00
2219,435,794,2023-11-11 00:00:00
2220,57,736,2023-07-01 00:00:00
2221,685,1106,2023-10-22 00:00:00
2222,278,1031,2023-09-30 00:00:00
2223,785,420,2023-12-23 00:00:00
2224,478,653,2023-10-25 00:00:00
2225,496,303,2023-12-03 00:00:00
2226,240,237,2023-02-07 00:00:00
2227,672,191,2023-10-10 00:00:00
2228,76,1068,2023-07-19 00:00:00
2229,646,1140,2023-12-11 00:00:00
2230,256,461,2023-11-27 00:00:00
2231,135,885,2023-11-24 00:00:00
2232,73,43,2023-12-06 00:00:00
2233,173,986,2023-07-31 00:00:00
2234,498,965,2023-01-01 00:00:00
2235,371,128,2023-04-10 00:00:00
2236,143,600,2023-12-21 00:00:00
2237,613,568,2023-12-19 00:00:00
2238,842,392,2023-09-07 00:00:00
2239,737,280,2023-12-17 00:00:00
2240,785,219,2023-10-29 00:00:00
2241,392,340,2023-11-15 00:00:00
2242,949,974,2023-10-11 00:00:00
2243,429,93,2023-06-06 00:00:00
2244,391,32,2023-08-04 00:00:00
2245,753,697,2023-09-03 00:00:00
2246,49,120,2023-12-24 00:00:00
2247,522,434,2023-12-13 00:00:00
2248,865,321,2023-12-28 00:00:00
2249,548,286,2023-11-28 00:00:00
2250,443,862,2023-10-03 00:00:00
2251,832,333,2023-12-17 00:00:00
2252,430,1122,2023-11-16 00:00:00
2253,800,771,2023-01-01 00:00:00
2254,782,1166,2023-10-08 00:00:00
2255,558,177,2023-08-27 00:00:00
2256,6,773,2023-10-20 00:00:00
2257,788,556,2023-12-06 00:00:00
2258,725,241,2023-09-27 00:00:00
2259,622,731,2023-09-11 00:00:00
2260,785,857,2023-01-19 00:00:00
2261,768,340,2023-12-25 00:00:00
2262,587,1185,2023-11-26 00:00:00
2263,166,415,2023-11-12 00:00:00
2264,122,788,2023-10-13 00:00:00
2265,201,898,2023-12-08 00:00:00
2266,484,911,2023-12-09 00:00:00
2267,126,908,2023-09-28 00:00:00
2268,534,169,2023-05-27 00:00:00
2269,506,150,2023-10-10 00:00:00
2270,927,950,2023-10-18 00:00:00
2271,790,1033,2023-12-28 00:00:00
2272,400,998,2023-09-03 00:00:00
2273,64,15,2023-10-21 00:00:00
2274,168,49,2023-10-16 00:00:00
2275,85,227,2023-07-17 00:00:00
2276,695,432,2023-12-13 00:00:00
2277,214,720,2023-01-01 00:00:00
2278,617,806,2023-12-25 00:00:00
2279,142,997,2023-10-05 00:00:00
2280,298,689,2023-07-09 00:00:00
2281,92,549,2023-01-01 00:00:00
2282,41,7,2023-06-05 00:00:00
2283,98,960,2023-07-14 00:00:00
2284,56,886,2023-06-22 00:00:00
2285,811,915,2023-03-10 00:00:00
2286,178,282,2023-12-12 00:00:00
2287,508,463,2023-10-08 00:00:00
2288,681,879,2023-12-26 00:00:00
2289,32,792,2023-12-05 00:00:00
2290,405,474,2023-08-30 00:00:00
2291,914,800,2023-12-30 00:00:00
2292,171,682,2023-10-08 00:00:00
2293,247,1084,2023-11-19 00:00:00
2294,401,570,2023-02-22 00:00:00
2295,956,95,2023-10-30 00:00:00
2296,228,945,2023-12-24 00:00:00
2297,642,74,2023-11-26 00:00:00
2298,686,586,2023-11-12 00:00:00
2299,338,655,2023-11-26 00:00:00
2300,365,308,2023-05-19 00:00:00
2301,808,791,2023-06-09 00:00:00
2302,195,857,2023-10-20 00:00:00
2303,644,155,2023-09-07 00:00:00
2304,134,546,2023-08-10 00:00:00
2305,253,1034,2023-10-28 00:00:00
2306,32,62,2023-12-20 00:00:00
2307,94,347,2023-10-16 00:00:00
2308,821,609,2023-12-20 00:00:00
2309,62,127,2023-08-21 00:00:00
2310,199,721,2023-11-26 00:00:00
2311,515,412,2023-12-10 00:00:00
2312,524,487,2023-03-26 00:00:00
2313,786,178,2023-11-14 00:00:00
2314,563,626,2023-10-01 00:00:00
2315,441,380,2023-12-25 00:00:00
2316,315,272,2023-12-06 00:00:00
2317,607,593,2023-10-21 00:00:00
2318,252,204,2023-12-27 00:00:00
2319,231,143,2023-12-18 00:00:00
2320,445,123,2023-12-21 00:00:00
2321,945,612,2023-10-01 00:00:00
2322,920,1083,2023-08-19 00:00:00
2323,516,389,2023-01-01 00:00:00
2324,79,1010,2023-07-29 00:00:00
2325,882,199,2023-12-14 00:00:00
2326,402,504,2023-05-17 00:00:00
2327,336,1032,2023-12-16 00:00:00
2328,298,404,2023-12-17 00:00:00
2329,771,162,2023-02-09 00:00:00
2330,801,1136,2023-11-04 00:00:00
2331,23,633,2023-12-18 00:00:00
2332,91,648,2023-12-09 00:00:00
2333,564,474,2023-11-21 00:00:00
2334,350,543,2023-09-23 00:00:00
2335,479,850,2023-09-19 00:00:00
2336,388,297,2023-10-16 00:00:00
2337,246,321,2023-11-21 00:00:00
2338,747,667,2023-11-25 00:00:00
2339,537,819,2023-07-25 00:00:00
2340,131,102,2023-12-28 00:00:00
2341,752,689,2023-10-14 00:00:00
2342,237,822,2023-08-23 00:00:00
2343,175,724,2023-11-09 00:00:00
2344,338,251,2023-07-11 00:00:00
2345,907,234,2023-08-15 00:00:00
2346,635,1173,2023-12-20 00:00:00
2347,965,718,2023-12-24 00:00:00
2348,434,53,2023-03-16 00:00:00
2349,78,1119,2023-02-07 00:00:00
2350,572,134,2023-12-26 00:00:00
2351,854,548,2023-11-18 00:00:00
2352,808,804,2023-06-25 00:00:00
2353,644,507,2023-04-19 00:00:00
2354,589,682,2023-09-17 00:00:00
2355,290,345,2023-09-22 00:00:00
2356,723,685,2023-08-05 00:00:00
2357,621,109,2023-12-21 00:00:00
2358,720,887,2023-10-18 00:00:00
2359,859,812,2023-12-17 00:00:00
2360,563,895,2023-12-20 00:00:00
2361,318,30,2023-10-02 00:00:00
2362,231,870,2023-11-02 00:00:00
2363,561,74,2023-01-01 00:00:00
2364,727,262,2023-12-13 00:00:00
2365,762,357,2023-11-29 00:00:00
2366,262,989,2023-11-24 00:00:00
2367,702,292,2023-11-13 00:00:00
2368,804,313,2023-05-07 00:00:00
2369,954,178,2023-09-25 00:00:00
2370,404,819,2023-11-09 00:00:00
2371,125,182,2023-12-28 00:00:00
2372,65,404,2023-11-19 00:00:00
2373,430,220,2023-11-03 00:00:00
2374,107,1187,2023-09-02 00:00:00
2375,560,848,2023-10-02 00:00:00
2376,419,1117,2023-05-15 00:00:00
2377,82,731,2023-12-10 00:00:00
2378,246,471,2023-12-10 00:00:00
2379,135,82,2023-08-03 00:00:00
2380,672,547,2023-03-15 00:00:00
2381,386,1023,2023-12-09 00:00:00
2382,565,844,2023-09-09 00:00:00
2383,880,260,2023-11-18 00:00:00
2384,647,357,2023-07-18 00:00:00
2385,931,211,2023-07-30 00:00:00
2386,191,738,2023-11-01 00:00:00
2387,855,42,2023-12-24 00:00:00
2388,602,70,2023-09-16 00:00:00
2389,200,850,2023-10-23 00:00:00
2390,74,980,2023-08-27 00:00:00
2391,969,492,2023-10-19 00:00:00
2392,253,12,2023-05-06 00:00:00
2393,570,654,2023-11-24 00:00:00
2394,26,736,2023-07-11 00:00:00
2395,526,727,2023-11-18 00:00:00
2396,541,775,2023-11-30 00:00:00
2397,753,541,2023-09-22 00:00:00
2398,491,170,2023-07-16 00:00:00
2399,844,841,2023-11-20 00:00:00
2400,647,90,2023-04-29 00:00:00
2401,597,1180,2023-09-02 00:00:00
2402,616,886,2023-12-29 00:00:00
2403,246,1180,2023-02-07 00:00:00
2404,854,960,2023-12-05 00:00:00
2405,603,305,2023-11-01 00:00:00
2406,757,205,2023-05-12 00:00:00
2407,695,238,2023-06-28 00:00:00
2408,197,939,2023-04-29 00:00:00
2409,506,556,2023-12-17 00:00:00
2410,247,1047,2023-09-12 00:00:00
2411,808,950,2023-11-16 00:00:00
2412,280,510,2023-08-06 00:00:00
2413,538,264,2023-09-26 00:00:00
2414,884,790,2023-07-30 00:00:00
2415,790,1024,2023-11-08 00:00:00
2416,664,193,2023-08-14 00:00:00
2417,472,1000,2023-04-26 00:00:00
2418,98,198,2023-01-25 00:00:00
2419,580,1119,2023-04-11 00:00:00
2420,446,73,2023-11-15 00:00:00
2421,122,832,2023-12-20 00:00:00
2422,417,294,2023-03-20 00:00:00
2423,493,720,2023-11-27 00:00:00
2424,273,499,2023-12-29 00:00:00
2425,672,944,2023-10-31 00:00:00
2426,487,687,2023-10-27 00:00:00
2427,206,791,2023-12-21 00:00:00
2428,590,1095,2023-01-01 00:00:00
2429,349,110,2023-12-19 00:00:00
2430,562,519,2023-10-16 00:00:00
2431,493,953,2023-10-08 00:00:00
2432,64,424,2023-07-08 00:00:00
2433,835,95,2023-09-15 00:00:00
2434,592,1186,2023-10-23 00:00:00
2435,497,424,2023-03-05 00:00:00
2436,544,712,2023-11-17 00:00:00
2437,621,1139,2023-03-16 00:00:00
2438,27,250,2023-12-08 00:00:00
2439,635,302,2023-11-14 00:00:00
2440,146,192,2023-03-08 00:00:00
2441,248,337,2023-01-01 00:00:00
2442,734,27,2023-12-03 00:00:00
2443,123,994,2023-11-01 00:00:00
2444,942,1095,2023-09-04 00:00:00
2445,124,970,2023-12-23 00:00:00
2446,495,169,2023-10-30 00:00:00
2447,595,1096,2023-05-02 00:00:00
2448,626,1084,2023-10-13 00:00:00
2449,553,29,2023-09-09 00:00:00
2450,50,1156,2023-05-02 00:00:00
2451,775,1167,2023-10-02 00:00:00
2452,273,723,2023-04-08 00:00:00
2453,170,526,2023-09-24 00:00:00
2454,542,924,2023-12-08 00:00:00
2455,139,190,2023-08-02 00:00:00
2456,666,975,2023-05-17 00:00:00
2457,959,36,2023-12-10 00:00:00
2458,190,591,2023-11-28 00:00:00
2459,376,678,2023-10-30 00:00:00
2460,220,880,2023-10-21 00:00:00
2461,649,1145,2023-11-15 00:00:00
2462,325,974,2023-12-08 00:00:00
2463,923,121,2023-12-23 00:00:00
2464,324,314,2023-08-24 00:00:00
2465,148,358,2023-12-06 00:00:00
2466,450,112,2023-07-20 00:00:00
2467,133,431,2023-10-15 00:00:00
2468,315,233,2023-12-14 00:00:00
2469,137,888,2023-11-25 00:00:00
2470,28,235,2023-11-22 00:00:00
2471,877,1068,2023-10-05 00:00:00
2472,916,528,2023-02-28 00:00:00
2473,227,366,2023-11-23 00:00:00
2474,617,343,2023-12-19 00:00:00
2475,633,359,2023-10-09 00:00:00
2476,869,507,2023-05-01 00:00:00
2477,688,160,2023-12-28 00:00:00
2478,275,491,2023-08-13 00:00:00
2479,325,755,2023-12-15 00:00:00
2480,300,538,2023-07-21 00:00:00
2481,364,991,2023-09-23 00:00:00
2482,767,1188,2023-10-01 00:00:00
2483,765,1130,2023-11-18 00:00:00
2484,289,952,2023-12-27 00:00:00
2485,73,533,2023-12-17 00:00:00
2486,452,342,2023-09-21 00:00:00
2487,135,352,2023-08-27 00:00:00
2488,601,845,2023-02-15 00:00:00
2489,246,437,2023-08-04 00:00:00
2490,546,325,2023-10-26 00:00:00
2491,606,440,2023-11-25 00:00:00
2492,96,1031,2023-01-01 00:00:00
2493,104,1142,2023-05-18 00:00:00
2494,765,1106,2023-01-01 00:00:00
2495,366,847,2023-12-19 00:00:00
2496,387,118,2023-08-26 00:00:00
2497,116,294,2023-08-09 00:00:00
2498,819,74,2023-12-09 00:00:00
2499,66,160,2023-10-07 00:00:00
2500,101,1160,2023-06-25 00:00:00
2501,448,603,2023-10-28 00:00:00
2502,498,361,2023-04-04 00:00:00
2503,641,1066,2023-09-06 00:00:00
2504,268,1093,2023-09-06 00:00:00
2505,769,19,2023-07-21 00:00:00
2506,624,401,2023-11-24 00:00:00
2507,651,522,2023-11-28 00:00:00
2508,761,1028,2023-11-22 00:00:00
2509,765,803,2023-09-03 00:00:00
2510,663,206,2023-10-09 00:00:00
2511,17,979,2023-05-03 00:00:00
2512,925,495,2023-12-09 00:00:00
2513,50,983,2023-06-18 00:00:00
2514,464,342,2023-08-15 00:00:00
2515,368,356,2023-07-17 00:00:00
2516,110,832,2023-10-09 00:00:00
2517,802,978,2023-09-01 00:00:00
2518,522,908,2023-12-12 00:00:00
2519,357,610,2023-12-30 00:00:00
2520,68,984,2023-10-31 00:00:00
2521,595,191,2023-10-11 00:00:00
2522,901,909,2023-05-05 00:00:00
2523,362,381,2023-07-24 00:00:00
2524,876,715,2023-12-17 00:00:00
2525,595,463,2023-10-21 00:00:00
2526,703,335,2023-10-06 00:00:00
2527,210,589,2023-09-16 00:00:00
2528,274,367,2023-12-08 00:00:00
2529,236,477,2023-09-17 00:00:00
2530,674,515,2023-09-11 00:00:00
2531,579,480,2023-08-01 00:00:00
2532,580,762,2023-12-12 00:00:00
2533,729,989,2023-06-20 00:00:00
2534,526,566,2023-05-16 00:00:00
2535,626,839,2023-10-22 00:00:00
2536,422,632,2023-11-21 00:00:00
2537,459,767,2023-09-19 00:00:00
2538,969,1066,2023-09-18 00:00:00
2539,954,159,2023-07-05 00:00:00
2540,131,516,2023-06-20 00:00:00
2541,255,299,2023-11-13 00:00:00
2542,751,1111,2023-12-08 00:00:00
2543,851,582,2023-11-30 00:00:00
2544,113,480,2023-04-11 00:00:00
2545,183,125,2023-08-03 00:00:00
2546,97,191,2023-12-20 00:00:00
2547,879,534,2023-12-05 00:00:00
2548,708,949,2023-09-12 00:00:00
2549,457,366,2023-11-29 00:00:00
2550,440,1158,2023-10-19 00:00:00
2551,813,66,2023-04-15 00:00:00
2552,454,390,2023-11-09 00:00:00
2553,400,1035,2023-05-14 00:00:00
2554,522,1176,2023-10-05 00:00:00
2555,370,552,2023-11-07 00:00:00
2556,593,911,2023-11-18 00:00:00
2557,923,515,2023-10-02 00:00:00
2558,499,473,2023-11-18 00:00:00
2559,451,594,2023-07-15 00:00:00
2560,474,1093,2023-12-06 00:00:00
2561,171,826,2023-08-04 00:00:00
2562,55,330,2023-10-27 00:00:00
2563,687,834,2023-08-29 00:00:00
2564,609,61,2023-10-31 00:00:00
2565,797,351,2023-11-11 00:00:00
2566,734,165,2023-12-29 00:00:00
2567,41,407,2023-08-31 00:00:00
2568,590,368,2023-09-18 00:00:00
2569,680,946,2023-11-23 00:00:00
2570,491,609,2023-09-09 00:00:00
2571,18,532,2023-07-20 00:00:00
2572,204,83,2023-06-30 00:00:00
2573,169,9,2023-12-29 00:00:00
2574,647,318,2023-09-19 00:00:00
2575,563,48,2023-11-20 00:00:00
2576,400,679,2023-08-27 00:00:00
2577,572,951,2023-11-17 00:00:00
2578,524,251,2023-11-07 00:00:00
2579,245,1151,2023-10-11 00:00:00
2580,287,919,2023-12-01 00:00:00
2581,246,1072,2023-06-13 00:00:00
2582,344,479,2023-10-04 00:00:00
2583,530,333,2023-10-30 00:00:00
2584,361,680,2023-08-11 00:00:00
2585,369,781,2023-05-01 00:00:00
2586,95,1139,2023-11-11 00:00:00
2587,254,2,2023-06-02 00:00:00
2588,178,169,2023-07-19 00:00:00
2589,808,346,2023-11-24 00:00:00
2590,828,83,2023-11-27 00:00:00
2591,910,619,2023-09-24 00:00:00
2592,572,139,2023-12-16 00:00:00
2593,864,1180,2023-01-09 00:00:00
2594,580,808,2023-01-28 00:00:00
2595,633,422,2023-11-13 00:00:00
2596,327,1047,2023-09-13 00:00:00
2597,916,537,2023-01-01 00:00:00
2598,655,702,2023-05-28 00:00:00
2599,672,451,2023-11-16 00:00:00
2600,498,544,2023-10-30 00:00:00
2601,940,960,2023-12-11 00:00:00
2602,844,1023,2023-12-31 00:00:00
2603,16,894,2023-12-02 00:00:00
2604,591,1160,2023-03-25 00:00:00
2605,945,165,2023-10-28 00:00:00
2606,630,1053,2023-10-30 00:00:00
2607,567,922,2023-08-06 00:00:00
2608,332,303,2023-12-03 00:00:00
2609,815,505,2023-06-19 00:00:00
2610,553,141,2023-11-06 00:00:00
2611,61,49,2023-07-23 00:00:00
2612,167,622,2023-12-10 00:00:00
2613,607,343,2023-01-01 00:00:00
2614,469,859,2023-08-20 00:00:00
2615,49,808,2023-11-14 00:00:00
2616,143,1090,2023-12-12 00:00:00
2617,393,1067,2023-12-18 00:00:00
2618,4,393,2023-10-21 00:00:00
2619,776,293,2023-09-10 00:00:00
2620,372,562,2023-12-31 00:00:00
2621,681,493,2023-11-19 00:00:00
2622,637,373,2023-12-14 00:00:00
2623,545,112,2023-12-08 00:00:00
2624,327,229,2023-06-18 00:00:00
2625,637,680,2023-11-24 00:00:00
2626,266,1161,2023-11-17 00:00:00
2627,401,968,2023-10-17 00:00:00
2628,950,688,2023-09-09 00:00:00
2629,821,234,2023-09-09 00:00:00
2630,568,1130,2023-11-29 00:00:00
2631,338,735,2023-09-10 00:00:00
2632,565,1015,2023-11-05 00:00:00
2633,905,1140,2023-11-07 00:00:00
2634,867,30,2023-12-29 00:00:00
2635,833,480,2023-12-16 00:00:00
2636,223,246,2023-06-09 00:00:00
2637,646,476,2023-11-23 00:00:00
2638,907,645,2023-12-24 00:00:00
2639,104,1092,2023-12-07 00:00:00
2640,227,1128,2023-05-05 00:00:00
2641,775,868,2023-11-12 00:00:00
2642,903,1071,2023-12-28 00:00:00
2643,125,923,2023-09-25 00:00:00
2644,383,327,2023-11-06 00:00:00
2645,11,820,2023-09-17 00:00:00
2646,314,283,2023-01-01 00:00:00
2647,177,1044,2023-10-12 00:00:00
2648,415,389,2023-04-19 00:00:00
2649,447,805,2023-12-13 00:00:00
2650,574,1180,2023-10-14 00:00:00
2651,415,970,2023-12-14 00:00:00
2652,825,239,2023-09-09 00:00:00
2653,43,524,2023-05-26 00:00:00
2654,255,79,2023-12-19 00:00:00
2655,418,968,2023-08-14 00:00:00
2656,362,80,2023-12-05 00:00:00
2657,548,728,2023-04-14 00:00:00
2658,886,891,2023-12-03 00:00:00
2659,434,424,2023-11-22 00:00:00
2660,830,815,2023-11-09 00:00:00
2661,922,756,2023-09-20 00:00:00
2662,443,736,2023-11-23 00:00:00
2663,808,138,2023-12-03 00:00:00
2664,114,118,2023-09-30 00:00:00
2665,910,658,2023-01-01 00:00:00
2666,476,996,2023-09-30 00:00:00
2667,607,494,2023-12-21 00:00:00
2668,333,1006,2023-04-10 00:00:00
2669,911,840,2023-12-27 00:00:00
2670,330,1025,2023-07-21 00:00:00
2671,568,1178,2023-03-04 00:00:00
2672,406,531,2023-03-22 00:00:00
2673,193,701,2023-12-11 00:00:00
2674,956,173,2023-12-23 00:00:00
2675,395,21,2023-12-31 00:00:00
2676,175,1175,2023-12-31 00:00:00
2677,777,374,2023-09-15 00:00:00
2678,323,853,2023-07-11 00:00:00
2679,268,833,2023-10-09 00:00:00
2680,621,342,2023-11-24 00:00:00
2681,96,5,2023-12-28 00:00:00
2682,568,698,2023-11-06 00:00:00
2683,763,426,2023-07-31 00:00:00
2684,539,97,2023-07-19 00:00:00
2685,162,140,2023-10-01 00:00:00
2686,634,487,2023-12-28 00:00:00
2687,310,768,2023-01-25 00:00:00
2688,756,1156,2023-08-01 00:00:00
2689,587,557,2023-08-20 00:00:00
2690,357,448,2023-09-20 00:00:00
2691,196,398,2023-01-01 00:00:00
2692,843,756,2023-10-09 00:00:00
2693,584,705,2023-10-30 00:00:00
2694,679,724,2023-11-07 00:00:00
2695,552,1034,2023-11-27 00:00:00
2696,351,923,2023-10-22 00:00:00
2697,250,601,2023-10-05 00:00:00
2698,262,849,2023-11-28 00:00:00
2699,285,992,2023-07-27 00:00:00
2700,966,1092,2023-12-11 00:00:00
2701,832,996,2023-10-23 00:00:00
2702,731,834,2023-11-26 00:00:00
2703,713,367,2023-01-01 00:00:00
2704,443,423,2023-04-11 00:00:00
2705,182,317,2023-12-23 00:00:00
2706,702,1148,2023-11-23 00:00:00
2707,961,235,2023-12-24 00:00:00
2708,212,736,2023-10-10 00:00:00
2709,306,120,2023-12-25 00:00:00
2710,164,294,2023-09-06 00:00:00
2711,332,667,2023-10-15 00:00:00
2712,736,540,2023-08-20 00:00:00
2713,603,360,2023-06-22 00:00:00
2714,668,756,2023-09-15 00:00:00
2715,716,625,2023-12-29 00:00:00
2716,214,48,2023-12-31 00:00:00
2717,442,177,2023-08-26 00:00:00
2718,462,764,2023-12-13 00:00:00
2719,692,104,2023-11-16 00:00:00
2720,284,119,2023-09-06 00:00:00
2721,576,493,2023-01-22 00:00:00
2722,941,414,2023-11-18 00:00:00
2723,873,283,2023-11-07 00:00:00
2724,304,632,2023-08-01 00:00:00
2725,940,1087,2023-05-29 00:00:00
2726,799,902,2023-11-21 00:00:00
2727,847,688,2023-06-12 00:00:00
2728,828,77,2023-12-09 00:00:00
2729,165,971,2023-12-30 00:00:00
2730,66,888,2023-12-25 00:00:00
2731,282,138,2023-09-29 00:00:00
2732,591,411,2023-11-28 00:00:00
2733,373,121,2023-08-15 00:00:00
2734,57,1096,2023-03-15 00:00:00
2735,493,935,2023-12-12 00:00:00
2736,831,776,2023-08-10 00:00:00
2737,759,972,2023-10-14 00:00:00
2738,465,970,2023-11-20 00:00:00
2739,939,369,2023-12-07 00:00:00
2740,463,589,2023-09-06 00:00:00
2741,958,815,2023-12-04 00:00:00
2742,281,207,2023-05-03 00:00:00
2743,835,532,2023-04-07 00:00:00
2744,268,715,2023-11-22 00:00:00
