cart_id,customer_id,created_date
822,613,2023-09-07 00:00:00
823,47,2023-06-22 00:00:00
824,449,2023-07-12 00:00:00
825,245,2023-05-20 00:00:00
826,389,2023-07-14 00:00:00
827,225,2023-11-06 00:00:00
828,202,2023-02-03 00:00:00
829,530,2023-08-25 00:00:00
830,579,2023-03-31 00:00:00
831,175,2023-02-14 00:00:00
832,412,2023-10-10 00:00:00
833,595,2023-02-21 00:00:00
834,335,2023-09-04 00:00:00
835,95,2023-10-05 00:00:00
836,364,2023-11-11 00:00:00
837,499,2023-09-05 00:00:00
838,213,2023-07-11 00:00:00
839,32,2023-10-14 00:00:00
840,460,2023-04-11 00:00:00
841,354,2023-06-14 00:00:00
842,341,2023-04-23 00:00:00
843,571,2023-06-19 00:00:00
844,562,2023-12-20 00:00:00
845,352,2023-09-23 00:00:00
846,463,2023-04-01 00:00:00
847,40,2023-12-28 00:00:00
848,368,2023-06-07 00:00:00
849,323,2023-04-20 00:00:00
850,611,2023-05-31 00:00:00
851,146,2023-01-11 00:00:00
852,529,2023-07-28 00:00:00
853,316,2023-04-14 00:00:00
854,591,2023-09-01 00:00:00
855,371,2023-03-04 00:00:00
856,106,2023-03-08 00:00:00
857,21,2023-01-10 00:00:00
858,122,2023-01-19 00:00:00
859,40,2023-10-21 00:00:00
860,221,2023-11-11 00:00:00
861,385,2023-10-31 00:00:00
862,528,2023-06-17 00:00:00
863,191,2023-07-21 00:00:00
864,133,2023-11-17 00:00:00
865,12,2023-05-25 00:00:00
866,409,2023-03-05 00:00:00
867,254,2023-01-17 00:00:00
868,506,2023-02-12 00:00:00
869,317,2023-07-09 00:00:00
870,14,2023-08-21 00:00:00
871,54,2023-11-05 00:00:00
872,168,2023-01-01 00:00:00
873,147,2023-03-17 00:00:00
874,557,2023-02-15 00:00:00
875,2,2023-05-18 00:00:00
876,27,2023-07-07 00:00:00
877,46,2023-06-03 00:00:00
878,14,2023-09-13 00:00:00
879,513,2023-11-16 00:00:00
880,196,2023-01-09 00:00:00
881,319,2023-03-06 00:00:00
882,192,2023-12-13 00:00:00
883,481,2023-04-20 00:00:00
884,452,2023-01-28 00:00:00
885,115,2023-07-18 00:00:00
886,467,2023-08-05 00:00:00
887,117,2023-05-24 00:00:00
888,55,2023-02-26 00:00:00
889,321,2023-09-08 00:00:00
890,243,2023-10-05 00:00:00
891,271,2023-01-30 00:00:00
892,550,2023-03-23 00:00:00
893,175,2023-04-29 00:00:00
894,44,2023-09-24 00:00:00
895,128,2023-08-19 00:00:00
896,51,2023-05-05 00:00:00
897,216,2023-07-15 00:00:00
898,133,2023-04-15 00:00:00
899,358,2023-12-20 00:00:00
900,576,2023-04-03 00:00:00
901,205,2023-07-14 00:00:00
902,210,2023-01-20 00:00:00
903,386,2023-04-05 00:00:00
904,468,2023-11-21 00:00:00
905,494,2023-07-15 00:00:00
906,542,2023-12-02 00:00:00
907,81,2023-03-03 00:00:00
908,42,2023-02-22 00:00:00
909,47,2023-10-11 00:00:00
910,516,2023-02-01 00:00:00
911,472,2023-11-02 00:00:00
912,626,2023-05-04 00:00:00
913,179,2023-11-20 00:00:00
914,67,2023-11-30 00:00:00
915,382,2023-01-17 00:00:00
916,384,2023-02-03 00:00:00
917,180,2023-11-07 00:00:00
918,482,2023-08-17 00:00:00
919,103,2023-01-15 00:00:00
920,493,2023-04-22 00:00:00
921,311,2023-06-07 00:00:00
922,89,2023-02-06 00:00:00
923,590,2023-10-29 00:00:00
924,394,2023-05-15 00:00:00
925,588,2023-03-23 00:00:00
926,564,2023-12-08 00:00:00
927,112,2023-09-28 00:00:00
928,83,2023-06-28 00:00:00
929,66,2023-06-10 00:00:00
930,609,2023-11-30 00:00:00
931,335,2023-12-14 00:00:00
932,277,2023-10-24 00:00:00
933,553,2023-06-15 00:00:00
934,355,2023-12-18 00:00:00
935,505,2023-01-26 00:00:00
936,322,2023-04-11 00:00:00
937,100,2023-12-12 00:00:00
938,407,2023-09-15 00:00:00
939,189,2023-01-25 00:00:00
940,282,2023-11-28 00:00:00
941,452,2023-11-03 00:00:00
942,299,2023-10-27 00:00:00
943,228,2023-01-07 00:00:00
944,431,2023-10-10 00:00:00
945,567,2023-07-15 00:00:00
946,198,2023-09-16 00:00:00
947,117,2023-01-19 00:00:00
948,585,2023-04-23 00:00:00
949,237,2023-06-13 00:00:00
950,376,2023-12-11 00:00:00
951,49,2023-04-14 00:00:00
952,46,2023-04-29 00:00:00
953,50,2023-10-07 00:00:00
954,87,2023-09-09 00:00:00
955,489,2023-08-04 00:00:00
956,473,2023-09-12 00:00:00
957,420,2023-04-03 00:00:00
958,75,2023-02-14 00:00:00
959,9,2023-12-16 00:00:00
960,395,2023-03-27 00:00:00
961,264,2023-12-16 00:00:00
962,527,2023-01-06 00:00:00
963,340,2023-06-27 00:00:00
964,175,2023-01-02 00:00:00
965,389,2023-04-17 00:00:00
966,393,2023-04-22 00:00:00
967,482,2023-05-30 00:00:00
968,460,2023-06-20 00:00:00
969,587,2023-04-14 00:00:00
970,627,2023-03-07 00:00:00
971,538,2023-03-14 00:00:00
972,139,2023-06-18 00:00:00
973,233,2023-11-26 00:00:00
974,385,2023-11-28 00:00:00
975,227,2023-07-30 00:00:00
976,383,2023-03-27 00:00:00
977,163,2023-01-23 00:00:00
978,250,2023-04-14 00:00:00
979,281,2023-08-28 00:00:00
980,66,2023-11-29 00:00:00
981,179,2023-06-01 00:00:00
982,190,2023-10-15 00:00:00
983,19,2023-02-27 00:00:00
984,95,2023-09-30 00:00:00
985,583,2023-05-17 00:00:00
986,25,2023-06-22 00:00:00
987,275,2023-06-14 00:00:00
988,475,2023-07-30 00:00:00
989,72,2023-11-13 00:00:00
990,451,2023-09-21 00:00:00
991,262,2023-08-18 00:00:00
992,503,2023-08-10 00:00:00
993,43,2023-04-25 00:00:00
994,191,2023-05-31 00:00:00
995,204,2023-03-12 00:00:00
996,487,2023-01-21 00:00:00
997,457,2023-08-03 00:00:00
998,383,2023-07-12 00:00:00
999,117,2023-05-04 00:00:00
1000,110,2023-12-06 00:00:00
1001,285,2023-05-29 00:00:00
1002,295,2023-01-16 00:00:00
1003,229,2023-03-11 00:00:00
1004,109,2023-11-15 00:00:00
1005,329,2023-09-17 00:00:00
1006,57,2023-11-15 00:00:00
1007,536,2023-11-01 00:00:00
1008,267,2023-05-09 00:00:00
1009,274,2023-03-10 00:00:00
1010,28,2023-10-16 00:00:00
1011,20,2023-10-26 00:00:00
1012,162,2023-11-23 00:00:00
1013,512,2023-11-16 00:00:00
1014,249,2023-04-01 00:00:00
1015,280,2023-07-21 00:00:00
1016,580,2023-08-27 00:00:00
1017,400,2023-06-11 00:00:00
1018,260,2023-04-12 00:00:00
1019,300,2023-04-23 00:00:00
1020,322,2023-12-06 00:00:00
1021,114,2023-02-12 00:00:00
1022,523,2023-03-27 00:00:00
1023,603,2023-12-16 00:00:00
1024,257,2023-07-19 00:00:00
1025,588,2023-02-20 00:00:00
1026,60,2023-09-25 00:00:00
1027,490,2023-04-29 00:00:00
1028,341,2023-02-27 00:00:00
1029,53,2023-01-01 00:00:00
1030,578,2023-02-16 00:00:00
1031,592,2023-09-14 00:00:00
1032,591,2023-11-02 00:00:00
1033,364,2023-03-03 00:00:00
1034,304,2023-10-13 00:00:00
1035,360,2023-10-27 00:00:00
1036,237,2023-02-01 00:00:00
1037,576,2023-01-08 00:00:00
1038,285,2023-09-19 00:00:00
1039,429,2023-10-24 00:00:00
1040,403,2023-03-20 00:00:00
1041,328,2023-01-03 00:00:00
1042,53,2023-09-06 00:00:00
1043,117,2023-04-08 00:00:00
1044,281,2023-01-30 00:00:00
1045,225,2023-05-09 00:00:00
1046,436,2023-11-25 00:00:00
1047,115,2023-05-29 00:00:00
1048,163,2023-08-29 00:00:00
1049,49,2023-06-17 00:00:00
1050,355,2023-04-14 00:00:00
1051,194,2023-07-06 00:00:00
1052,369,2023-03-10 00:00:00
1053,214,2023-07-27 00:00:00
1054,332,2023-08-13 00:00:00
1055,147,2023-07-14 00:00:00
1056,576,2023-04-07 00:00:00
1057,200,2023-03-17 00:00:00
1058,316,2023-10-02 00:00:00
1059,565,2023-09-15 00:00:00
1060,16,2023-04-19 00:00:00
1061,598,2023-10-15 00:00:00
1062,133,2023-05-22 00:00:00
1063,3,2023-01-24 00:00:00
1064,589,2023-11-22 00:00:00
1065,228,2023-12-08 00:00:00
1066,63,2023-04-09 00:00:00
1067,375,2023-03-18 00:00:00
1068,29,2023-05-15 00:00:00
1069,404,2023-12-07 00:00:00
1070,41,2023-06-06 00:00:00
1071,440,2023-01-03 00:00:00
1072,398,2023-12-09 00:00:00
1073,292,2023-02-07 00:00:00
1074,443,2023-09-30 00:00:00
1075,83,2023-11-06 00:00:00
1076,579,2023-12-26 00:00:00
1077,300,2023-05-10 00:00:00
1078,307,2023-02-21 00:00:00
1079,318,2023-09-26 00:00:00
1080,415,2023-08-24 00:00:00
1081,479,2023-09-04 00:00:00
1082,48,2023-02-13 00:00:00
1083,509,2023-07-13 00:00:00
1084,109,2023-01-02 00:00:00
1085,101,2023-05-11 00:00:00
1086,416,2023-11-23 00:00:00
1087,440,2023-10-27 00:00:00
1088,211,2023-08-06 00:00:00
1089,40,2023-10-03 00:00:00
1090,28,2023-10-28 00:00:00
1091,504,2023-04-05 00:00:00
1092,248,2023-04-20 00:00:00
1093,480,2023-11-15 00:00:00
1094,349,2023-09-28 00:00:00
1095,9,2023-09-13 00:00:00
1096,594,2023-03-09 00:00:00
1097,173,2023-01-28 00:00:00
1098,116,2023-06-10 00:00:00
1099,301,2023-02-24 00:00:00
1100,585,2023-01-19 00:00:00
1101,409,2023-07-25 00:00:00
1102,557,2023-02-17 00:00:00
1103,137,2023-05-22 00:00:00
1104,198,2023-03-11 00:00:00
1105,35,2023-12-03 00:00:00
1106,436,2023-08-06 00:00:00
1107,18,2023-04-13 00:00:00
1108,201,2023-03-06 00:00:00
1109,501,2023-04-26 00:00:00
1110,218,2023-09-16 00:00:00
1111,518,2023-08-27 00:00:00
1112,433,2023-07-02 00:00:00
1113,319,2023-03-23 00:00:00
1114,600,2023-03-14 00:00:00
1115,289,2023-12-13 00:00:00
1116,496,2023-07-27 00:00:00
1117,187,2023-02-13 00:00:00
1118,493,2023-08-26 00:00:00
1119,159,2023-09-12 00:00:00
1120,515,2023-12-08 00:00:00
1121,419,2023-06-27 00:00:00
1122,359,2023-03-16 00:00:00
1123,530,2023-04-26 00:00:00
1124,399,2023-12-04 00:00:00
1125,69,2023-07-15 00:00:00
1126,127,2023-08-03 00:00:00
1127,378,2023-10-16 00:00:00
1128,504,2023-02-28 00:00:00
1129,430,2023-11-27 00:00:00
1130,375,2023-03-09 00:00:00
1131,6,2023-10-30 00:00:00
1132,591,2023-02-26 00:00:00
1133,52,2023-08-04 00:00:00
1134,378,2023-01-27 00:00:00
1135,556,2023-04-21 00:00:00
1136,346,2023-09-14 00:00:00
1137,367,2023-03-10 00:00:00
1138,206,2023-02-12 00:00:00
1139,316,2023-05-23 00:00:00
1140,123,2023-03-07 00:00:00
1141,204,2023-01-12 00:00:00
1142,304,2023-06-23 00:00:00
1143,78,2023-12-09 00:00:00
1144,381,2023-09-03 00:00:00
1145,140,2023-12-28 00:00:00
1146,187,2023-03-09 00:00:00
1147,206,2023-07-08 00:00:00
1148,430,2023-10-04 00:00:00
1149,278,2023-01-22 00:00:00
1150,99,2023-03-09 00:00:00
1151,520,2023-06-20 00:00:00
1152,528,2023-11-20 00:00:00
1153,264,2023-12-10 00:00:00
1154,99,2023-05-01 00:00:00
1155,142,2023-02-05 00:00:00
1156,570,2023-03-23 00:00:00
1157,311,2023-06-15 00:00:00
1158,504,2023-12-11 00:00:00
1159,1,2023-05-03 00:00:00
1160,99,2023-07-25 00:00:00
1161,487,2023-05-30 00:00:00
1162,159,2023-12-21 00:00:00
1163,90,2023-07-16 00:00:00
1164,361,2023-05-24 00:00:00
1165,576,2023-11-29 00:00:00
1166,615,2023-04-30 00:00:00
1167,113,2023-10-30 00:00:00
1168,434,2023-09-19 00:00:00
1169,439,2023-02-01 00:00:00
1170,606,2023-11-25 00:00:00
1171,583,2023-11-09 00:00:00
1172,83,2023-08-26 00:00:00
1173,619,2023-06-18 00:00:00
1174,297,2023-11-19 00:00:00
1175,479,2023-04-29 00:00:00
1176,468,2023-04-10 00:00:00
1177,311,2023-03-10 00:00:00
1178,127,2023-06-23 00:00:00
1179,151,2023-07-04 00:00:00
1180,617,2023-05-06 00:00:00
1181,553,2023-05-21 00:00:00
1182,535,2023-10-25 00:00:00
1183,357,2023-06-03 00:00:00
1184,331,2023-11-05 00:00:00
1185,604,2023-12-18 00:00:00
1186,80,2023-05-11 00:00:00
1187,418,2023-10-10 00:00:00
1188,563,2023-03-02 00:00:00
1189,567,2023-06-05 00:00:00
1190,201,2023-08-28 00:00:00
1191,401,2023-02-25 00:00:00
1192,594,2023-06-19 00:00:00
1193,537,2023-06-24 00:00:00
1194,59,2023-04-12 00:00:00
1195,180,2023-07-21 00:00:00
1196,465,2023-08-05 00:00:00
1197,428,2023-10-06 00:00:00
1198,70,2023-08-02 00:00:00
1199,484,2023-07-31 00:00:00
1200,64,2023-11-05 00:00:00
1201,572,2023-01-07 00:00:00
1202,191,2023-04-17 00:00:00
1203,403,2023-06-01 00:00:00
1204,130,2023-05-28 00:00:00
1205,259,2023-04-21 00:00:00
1206,377,2023-11-09 00:00:00
1207,600,2023-12-23 00:00:00
1208,495,2023-06-13 00:00:00
1209,435,2023-09-19 00:00:00
1210,116,2023-08-20 00:00:00
1211,519,2023-04-03 00:00:00
1212,140,2023-06-26 00:00:00
1213,517,2023-10-13 00:00:00
1214,513,2023-05-28 00:00:00
1215,193,2023-10-23 00:00:00
1216,544,2023-02-03 00:00:00
1217,523,2023-05-22 00:00:00
1218,583,2023-01-01 00:00:00
1219,576,2023-11-06 00:00:00
1220,85,2023-07-08 00:00:00
1221,406,2023-09-08 00:00:00
1222,184,2023-01-14 00:00:00
1223,293,2023-07-11 00:00:00
1224,291,2023-06-29 00:00:00
1225,120,2023-02-01 00:00:00
1226,85,2023-01-08 00:00:00
1227,199,2023-05-22 00:00:00
1228,532,2023-11-30 00:00:00
1229,433,2023-02-08 00:00:00
1230,449,2023-02-19 00:00:00
1231,570,2023-07-28 00:00:00
1232,332,2023-03-02 00:00:00
1233,26,2023-09-22 00:00:00
1234,281,2023-11-10 00:00:00
1235,77,2023-10-16 00:00:00
1236,333,2023-01-14 00:00:00
1237,590,2023-01-23 00:00:00
1238,166,2023-05-14 00:00:00
1239,56,2023-02-09 00:00:00
1240,543,2023-12-01 00:00:00
1241,111,2023-10-23 00:00:00
1242,300,2023-07-28 00:00:00
1243,589,2023-02-15 00:00:00
1244,134,2023-03-20 00:00:00
1245,489,2023-10-14 00:00:00
1246,536,2023-01-21 00:00:00
1247,185,2023-06-16 00:00:00
1248,48,2023-08-25 00:00:00
1249,287,2023-01-28 00:00:00
1250,327,2023-10-24 00:00:00
1251,75,2023-06-26 00:00:00
1252,393,2023-05-17 00:00:00
1253,501,2023-12-30 00:00:00
1254,616,2023-12-04 00:00:00
1255,228,2023-09-19 00:00:00
1256,415,2023-01-10 00:00:00
1257,137,2023-01-31 00:00:00
1258,455,2023-12-25 00:00:00
1259,127,2023-04-14 00:00:00
1260,250,2023-06-01 00:00:00
1261,9,2023-12-27 00:00:00
1262,74,2023-08-22 00:00:00
1263,212,2023-05-03 00:00:00
1264,519,2023-12-20 00:00:00
1265,127,2023-05-18 00:00:00
1266,206,2023-08-18 00:00:00
1267,149,2023-02-21 00:00:00
1268,475,2023-11-09 00:00:00
1269,433,2023-02-14 00:00:00
1270,85,2023-06-02 00:00:00
1271,314,2023-06-01 00:00:00
1272,516,2023-11-29 00:00:00
1273,154,2023-11-10 00:00:00
1274,152,2023-07-28 00:00:00
1275,504,2023-03-03 00:00:00
1276,521,2023-06-13 00:00:00
1277,313,2023-12-18 00:00:00
1278,288,2023-03-08 00:00:00
1279,388,2023-02-05 00:00:00
1280,102,2023-09-21 00:00:00
1281,314,2023-09-02 00:00:00
1282,85,2023-12-14 00:00:00
1283,356,2023-04-27 00:00:00
1284,576,2023-05-06 00:00:00
1285,272,2023-10-28 00:00:00
1286,76,2023-07-22 00:00:00
1287,305,2023-09-11 00:00:00
1288,196,2023-01-10 00:00:00
1289,387,2023-03-09 00:00:00
1290,541,2023-07-24 00:00:00
1291,569,2023-03-26 00:00:00
1292,283,2023-12-29 00:00:00
1293,102,2023-08-23 00:00:00
1294,157,2023-08-09 00:00:00
1295,454,2023-05-09 00:00:00
1296,178,2023-05-22 00:00:00
1297,169,2023-05-24 00:00:00
1298,384,2023-10-27 00:00:00
1299,105,2023-05-25 00:00:00
1300,562,2023-02-08 00:00:00
1301,8,2023-10-11 00:00:00
1302,450,2023-12-10 00:00:00
1303,122,2023-11-29 00:00:00
1304,150,2023-11-05 00:00:00
1305,611,2023-08-03 00:00:00
1306,424,2023-02-14 00:00:00
1307,380,2023-02-13 00:00:00
1308,507,2023-06-22 00:00:00
1309,340,2023-04-18 00:00:00
1310,138,2023-12-03 00:00:00
1311,308,2023-03-14 00:00:00
1312,107,2023-11-14 00:00:00
1313,91,2023-03-03 00:00:00
1314,49,2023-12-31 00:00:00
1315,452,2023-03-02 00:00:00
1316,258,2023-10-12 00:00:00
1317,428,2023-01-02 00:00:00
1318,575,2023-04-07 00:00:00
1319,161,2023-09-18 00:00:00
1320,501,2023-04-12 00:00:00
1321,44,2023-03-11 00:00:00
1322,486,2023-12-16 00:00:00
1323,183,2023-11-19 00:00:00
1324,316,2023-04-26 00:00:00
1325,559,2023-10-23 00:00:00
1326,247,2023-11-16 00:00:00
1327,461,2023-04-11 00:00:00
1328,207,2023-11-28 00:00:00
1329,387,2023-02-11 00:00:00
1330,41,2023-04-26 00:00:00
1331,82,2023-06-04 00:00:00
1332,84,2023-05-27 00:00:00
1333,126,2023-04-20 00:00:00
1334,92,2023-05-18 00:00:00
1335,279,2023-07-21 00:00:00
1336,162,2023-08-23 00:00:00
1337,383,2023-01-04 00:00:00
1338,587,2023-01-24 00:00:00
1339,569,2023-12-05 00:00:00
1340,511,2023-06-18 00:00:00
1341,44,2023-08-10 00:00:00
1342,499,2023-03-16 00:00:00
1343,397,2023-10-28 00:00:00
1344,183,2023-01-11 00:00:00
1345,290,2023-09-22 00:00:00
1346,201,2023-12-05 00:00:00
1347,109,2023-06-21 00:00:00
1348,546,2023-04-23 00:00:00
1349,253,2023-12-08 00:00:00
1350,251,2023-10-28 00:00:00
1351,450,2023-09-18 00:00:00
1352,348,2023-07-25 00:00:00
1353,591,2023-11-20 00:00:00
1354,56,2023-12-18 00:00:00
1355,617,2023-10-10 00:00:00
1356,317,2023-01-11 00:00:00
1357,536,2023-09-01 00:00:00
1358,408,2023-09-30 00:00:00
1359,122,2023-07-12 00:00:00
1360,179,2023-12-22 00:00:00
1361,136,2023-07-09 00:00:00
1362,178,2023-08-03 00:00:00
1363,588,2023-08-24 00:00:00
1364,195,2023-11-15 00:00:00
1365,370,2023-01-17 00:00:00
1366,317,2023-10-28 00:00:00
1367,157,2023-01-24 00:00:00
1368,503,2023-03-22 00:00:00
1369,121,2023-10-27 00:00:00
1370,579,2023-06-05 00:00:00
1371,545,2023-12-03 00:00:00
1372,250,2023-12-29 00:00:00
1373,255,2023-12-13 00:00:00
1374,508,2023-03-16 00:00:00
1375,120,2023-05-12 00:00:00
1376,221,2023-10-11 00:00:00
1377,381,2023-01-27 00:00:00
1378,200,2023-02-19 00:00:00
1379,19,2023-09-18 00:00:00
1380,562,2023-08-07 00:00:00
1381,239,2023-11-25 00:00:00
1382,436,2023-02-24 00:00:00
1383,449,2023-05-19 00:00:00
1384,339,2023-08-04 00:00:00
1385,535,2023-12-02 00:00:00
1386,44,2023-06-19 00:00:00
1387,53,2023-03-24 00:00:00
1388,271,2023-04-02 00:00:00
1389,121,2023-03-02 00:00:00
1390,431,2023-09-03 00:00:00
1391,309,2023-04-24 00:00:00
1392,133,2023-04-08 00:00:00
1393,505,2023-09-27 00:00:00
1394,501,2023-12-06 00:00:00
1395,72,2023-10-18 00:00:00
1396,592,2023-05-06 00:00:00
1397,625,2023-12-21 00:00:00
1398,190,2023-03-11 00:00:00
1399,266,2023-02-16 00:00:00
1400,600,2023-02-13 00:00:00
1401,48,2023-01-03 00:00:00
1402,418,2023-12-21 00:00:00
1403,80,2023-07-25 00:00:00
1404,133,2023-11-17 00:00:00
1405,504,2023-06-20 00:00:00
1406,570,2023-02-20 00:00:00
1407,468,2023-12-12 00:00:00
1408,500,2023-07-06 00:00:00
1409,539,2023-03-11 00:00:00
1410,433,2023-06-17 00:00:00
1411,440,2023-09-29 00:00:00
1412,623,2023-07-10 00:00:00
1413,6,2023-01-05 00:00:00
1414,331,2023-04-27 00:00:00
1415,627,2023-04-15 00:00:00
1416,363,2023-01-17 00:00:00
1417,11,2023-08-24 00:00:00
1418,75,2023-08-16 00:00:00
1419,229,2023-06-06 00:00:00
1420,377,2023-03-13 00:00:00
1421,168,2023-08-23 00:00:00
1422,269,2023-02-19 00:00:00
1423,35,2023-03-31 00:00:00
1424,525,2023-10-29 00:00:00
1425,26,2023-01-07 00:00:00
1426,359,2023-08-22 00:00:00
1427,397,2023-01-20 00:00:00
1428,39,2023-07-09 00:00:00
1429,111,2023-10-14 00:00:00
1430,285,2023-11-03 00:00:00
1431,387,2023-06-05 00:00:00
1432,289,2023-08-27 00:00:00
1433,181,2023-12-31 00:00:00
1434,384,2023-07-12 00:00:00
1435,267,2023-08-16 00:00:00
1436,276,2023-06-09 00:00:00
1437,126,2023-09-18 00:00:00
1438,600,2023-03-26 00:00:00
1439,530,2023-12-17 00:00:00
1440,494,2023-06-18 00:00:00
1441,446,2023-10-07 00:00:00
1442,184,2023-07-02 00:00:00
1443,616,2023-02-14 00:00:00
1444,142,2023-11-02 00:00:00
1445,176,2023-11-30 00:00:00
1446,177,2023-10-29 00:00:00
1447,281,2023-11-04 00:00:00
1448,259,2023-04-30 00:00:00
1449,551,2023-03-29 00:00:00
1450,622,2023-09-21 00:00:00
1451,453,2023-05-11 00:00:00
1452,72,2023-03-23 00:00:00
1453,431,2023-01-22 00:00:00
1454,409,2023-10-23 00:00:00
1455,257,2023-12-15 00:00:00
1456,376,2023-01-17 00:00:00
1457,273,2023-06-15 00:00:00
1458,561,2023-03-25 00:00:00
1459,485,2023-02-24 00:00:00
1460,228,2023-01-12 00:00:00
1461,568,2023-06-20 00:00:00
1462,125,2023-05-02 00:00:00
1463,352,2023-08-31 00:00:00
1464,276,2023-04-13 00:00:00
1465,232,2023-01-03 00:00:00
1466,5,2023-04-17 00:00:00
1467,289,2023-01-10 00:00:00
1468,569,2023-01-21 00:00:00
1469,570,2023-06-07 00:00:00
1470,22,2023-07-16 00:00:00
1471,601,2023-11-11 00:00:00
1472,575,2023-12-19 00:00:00
1473,377,2023-05-09 00:00:00
1474,139,2023-01-23 00:00:00
1475,559,2023-01-21 00:00:00
1476,249,2023-06-30 00:00:00
1477,254,2023-05-13 00:00:00
1478,605,2023-09-22 00:00:00
1479,81,2023-04-26 00:00:00
1480,415,2023-10-10 00:00:00
1481,21,2023-10-05 00:00:00
1482,469,2023-11-01 00:00:00
1483,595,2023-09-03 00:00:00
1484,212,2023-12-01 00:00:00
1485,191,2023-09-10 00:00:00
1486,619,2023-10-24 00:00:00
1487,137,2023-10-11 00:00:00
1488,194,2023-03-18 00:00:00
1489,152,2023-06-11 00:00:00
1490,383,2023-11-07 00:00:00
1491,383,2023-03-04 00:00:00
1492,479,2023-05-27 00:00:00
1493,433,2023-10-25 00:00:00
1494,548,2023-06-26 00:00:00
1495,63,2023-07-04 00:00:00
1496,456,2023-02-05 00:00:00
1497,202,2023-02-25 00:00:00
1498,441,2023-12-05 00:00:00
1499,42,2023-09-26 00:00:00
1500,91,2023-01-23 00:00:00
1501,109,2023-04-17 00:00:00
1502,249,2023-09-15 00:00:00
1503,561,2023-01-16 00:00:00
1504,8,2023-06-25 00:00:00
1505,377,2023-08-29 00:00:00
1506,489,2023-05-09 00:00:00
1507,548,2023-03-23 00:00:00
1508,499,2023-10-20 00:00:00
1509,563,2023-04-28 00:00:00
1510,556,2023-11-30 00:00:00
1511,303,2023-04-05 00:00:00
1512,153,2023-03-30 00:00:00
1513,427,2023-12-30 00:00:00
1514,497,2023-02-03 00:00:00
1515,423,2023-10-05 00:00:00
1516,63,2023-09-30 00:00:00
1517,298,2023-10-13 00:00:00
1518,616,2023-12-22 00:00:00
1519,471,2023-01-22 00:00:00
1520,102,2023-08-05 00:00:00
1521,552,2023-04-05 00:00:00
1522,545,2023-03-18 00:00:00
1523,241,2023-08-14 00:00:00
1524,169,2023-08-01 00:00:00
1525,408,2023-06-04 00:00:00
1526,361,2023-06-24 00:00:00
1527,293,2023-01-07 00:00:00
1528,433,2023-01-21 00:00:00
1529,519,2023-09-14 00:00:00
1530,354,2023-06-17 00:00:00
1531,475,2023-06-13 00:00:00
1532,237,2023-09-10 00:00:00
1533,409,2023-01-19 00:00:00
1534,497,2023-01-04 00:00:00
1535,129,2023-05-20 00:00:00
1536,79,2023-03-11 00:00:00
1537,370,2023-07-23 00:00:00
1538,158,2023-06-30 00:00:00
1539,26,2023-03-07 00:00:00
1540,320,2023-08-10 00:00:00
1541,397,2023-10-23 00:00:00
1542,90,2023-10-21 00:00:00
1543,222,2023-03-13 00:00:00
1544,206,2023-01-04 00:00:00
1545,543,2023-11-30 00:00:00
1546,501,2023-09-13 00:00:00
1547,540,2023-11-11 00:00:00
1548,63,2023-01-02 00:00:00
1549,462,2023-01-31 00:00:00
1550,373,2023-08-26 00:00:00
1551,86,2023-10-13 00:00:00
1552,548,2023-12-18 00:00:00
1553,293,2023-06-10 00:00:00
1554,354,2023-01-14 00:00:00
1555,254,2023-05-04 00:00:00
1556,283,2023-12-11 00:00:00
1557,121,2023-08-19 00:00:00
1558,232,2023-12-09 00:00:00
1559,418,2023-09-26 00:00:00
1560,53,2023-12-08 00:00:00
1561,352,2023-12-25 00:00:00
1562,66,2023-02-08 00:00:00
1563,372,2023-01-10 00:00:00
1564,300,2023-10-12 00:00:00
1565,156,2023-06-16 00:00:00
1566,472,2023-03-19 00:00:00
1567,219,2023-12-07 00:00:00
1568,192,2023-01-23 00:00:00
1569,118,2023-01-16 00:00:00
1570,393,2023-06-09 00:00:00
1571,352,2023-02-15 00:00:00
1572,177,2023-02-20 00:00:00
1573,444,2023-11-15 00:00:00
1574,68,2023-03-07 00:00:00
1575,49,2023-04-29 00:00:00
1576,408,2023-01-11 00:00:00
1577,417,2023-06-18 00:00:00
1578,83,2023-09-16 00:00:00
1579,131,2023-03-30 00:00:00
1580,58,2023-06-24 00:00:00
1581,415,2023-10-21 00:00:00
1582,624,2023-09-10 00:00:00
1583,80,2023-01-04 00:00:00
1584,121,2023-08-16 00:00:00
1585,584,2023-02-04 00:00:00
1586,497,2023-06-11 00:00:00
1587,588,2023-10-16 00:00:00
1588,89,2023-09-18 00:00:00
1589,468,2023-02-17 00:00:00
1590,266,2023-01-27 00:00:00
1591,571,2023-05-08 00:00:00
1592,108,2023-06-08 00:00:00
1593,377,2023-02-09 00:00:00
1594,63,2023-04-01 00:00:00
1595,155,2023-09-07 00:00:00
1596,448,2023-08-03 00:00:00
1597,357,2023-03-23 00:00:00
1598,136,2023-08-25 00:00:00
1599,364,2023-05-30 00:00:00
1600,68,2023-12-07 00:00:00
1601,200,2023-06-12 00:00:00
1602,353,2023-04-29 00:00:00
1603,206,2023-11-06 00:00:00
1604,433,2023-07-23 00:00:00
1605,15,2023-05-28 00:00:00
1606,564,2023-08-03 00:00:00
1607,154,2023-06-05 00:00:00
